Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,RUS,Russian Federation,2007,All,Age_all,[All],41329,1.98654615,24.96630282,29.0813974
EU,Europe,RUS,Russian Federation,2007,All,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2007,All,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2007,All,Age05_09,[5-9],8,0.36281179,,0.1244471
EU,Europe,RUS,Russian Federation,2007,All,Age10_14,[10-14],253,9.23694779,,3.56926303
EU,Europe,RUS,Russian Federation,2007,All,Age15_19,[15-19],2131,18.41991529,,20.01451452
EU,Europe,RUS,Russian Federation,2007,All,Age20_24,[20-24],4075,15.60764487,,32.04231504
EU,Europe,RUS,Russian Federation,2007,All,Age25_29,[25-29],4466,11.15356759,,39.45220969
EU,Europe,RUS,Russian Federation,2007,All,Age30_34,[30-34],4068,8.35953394,,38.86315526
EU,Europe,RUS,Russian Federation,2007,All,Age35_39,[35-39],3458,6.64463318,,36.0929704
EU,Europe,RUS,Russian Federation,2007,All,Age40_44,[40-44],3574,4.94794551,,35.43563975
EU,Europe,RUS,Russian Federation,2007,All,Age45_49,[45-49],4327,3.75715266,,36.02606599
EU,Europe,RUS,Russian Federation,2007,All,Age50_54,[50-54],3882,2.7059619,,35.69279044
EU,Europe,RUS,Russian Federation,2007,All,Age55_59,[55-59],2765,1.6805548,,30.16115438
EU,Europe,RUS,Russian Federation,2007,All,Age60_64,[60-64],1206,1.08909639,,26.1194943
EU,Europe,RUS,Russian Federation,2007,All,Age65_69,[65-69],2216,0.95050592,,31.52251022
EU,Europe,RUS,Russian Federation,2007,All,Age70_74,[70-74],1702,0.71791021,,33.938111
EU,Europe,RUS,Russian Federation,2007,All,Age_unknown,[Unknown],180,1.66297118,,
EU,Europe,RUS,Russian Federation,2007,All,Age75_79,[75-79],1681,0.53251139,,39.32213413
EU,Europe,RUS,Russian Federation,2007,All,Age80_84,[80-84],879,0.33422434,,36.54726093
EU,Europe,RUS,Russian Federation,2007,All,Age85_over,[85+],458,0.21522961,,43.75828231
EU,Europe,RUS,Russian Federation,2007,Male,Age65_69,[65-69],1679,1.21635817,,64.63474632
EU,Europe,RUS,Russian Federation,2007,Male,Age_unknown,[Unknown],166,1.9184098,,
EU,Europe,RUS,Russian Federation,2007,Male,Age70_74,[70-74],1206,0.98728644,,70.24668469
EU,Europe,RUS,Russian Federation,2007,Male,Age_all,[All],33974,3.10024465,45.02255904,51.6455368
EU,Europe,RUS,Russian Federation,2007,Male,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2007,Male,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2007,Male,Age05_09,[5-9],8,0.59568131,,0.24319184
EU,Europe,RUS,Russian Federation,2007,Male,Age10_14,[10-14],184,10.36619718,,5.08034679
EU,Europe,RUS,Russian Federation,2007,Male,Age15_19,[15-19],1680,20.66166523,,30.94820321
EU,Europe,RUS,Russian Federation,2007,Male,Age20_24,[20-24],3577,17.49315336,,55.59783291
EU,Europe,RUS,Russian Federation,2007,Male,Age25_29,[25-29],3945,12.42284923,,69.69650661
EU,Europe,RUS,Russian Federation,2007,Male,Age30_34,[30-34],3538,9.29682573,,68.26134797
EU,Europe,RUS,Russian Federation,2007,Male,Age35_39,[35-39],2941,7.42695523,,62.32845634
EU,Europe,RUS,Russian Federation,2007,Male,Age40_44,[40-44],3088,5.63411119,,63.53844096
EU,Europe,RUS,Russian Federation,2007,Male,Age45_49,[45-49],3695,4.2971612,,65.28115152
EU,Europe,RUS,Russian Federation,2007,Male,Age50_54,[50-54],3341,3.20741132,,67.69819452
EU,Europe,RUS,Russian Federation,2007,Male,Age55_59,[55-59],2352,2.06849243,,58.78646442
EU,Europe,RUS,Russian Federation,2007,Male,Age60_64,[60-64],914,1.24333442,,48.25569393
EU,Europe,RUS,Russian Federation,2007,Male,Age75_79,[75-79],1096,0.83346008,,85.88513803
EU,Europe,RUS,Russian Federation,2007,Male,Age80_84,[80-84],398,0.54645559,,72.79711006
EU,Europe,RUS,Russian Federation,2007,Male,Age85_over,[85+],166,0.42921784,,86.0437994
EU,Europe,RUS,Russian Federation,2007,Female,Age_all,[All],7355,0.74700689,7.70912874,9.63555564
EU,Europe,RUS,Russian Federation,2007,Female,Age_unknown,[Unknown],14,0.64486412,,
EU,Europe,RUS,Russian Federation,2007,Female,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2007,Female,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2007,Female,Age05_09,[5-9],0,0,,0
EU,Europe,RUS,Russian Federation,2007,Female,Age10_14,[10-14],69,7.15767635,,1.99048146
EU,Europe,RUS,Russian Federation,2007,Female,Age15_19,[15-19],451,13.11809191,,8.64175389
EU,Europe,RUS,Russian Federation,2007,Female,Age20_24,[20-24],498,8.79703233,,7.92507273
EU,Europe,RUS,Russian Federation,2007,Female,Age25_29,[25-29],521,6.28847314,,9.20532106
EU,Europe,RUS,Russian Federation,2007,Female,Age30_34,[30-34],530,4.99670029,,10.02937471
EU,Europe,RUS,Russian Federation,2007,Female,Age35_39,[35-39],517,4.15494656,,10.63291118
EU,Europe,RUS,Russian Federation,2007,Female,Age40_44,[40-44],486,2.78941629,,9.29993852
EU,Europe,RUS,Russian Federation,2007,Female,Age45_49,[45-49],632,2.16586703,,9.95179207
EU,Europe,RUS,Russian Federation,2007,Female,Age50_54,[50-54],541,1.37673046,,9.10620035
EU,Europe,RUS,Russian Federation,2007,Female,Age55_59,[55-59],413,0.81262421,,7.99380625
EU,Europe,RUS,Russian Federation,2007,Female,Age60_64,[60-64],292,0.7844823,,10.72282095
EU,Europe,RUS,Russian Federation,2007,Female,Age65_69,[65-69],537,0.56464502,,12.11581638
EU,Europe,RUS,Russian Federation,2007,Female,Age70_74,[70-74],496,0.43158957,,15.03848761
EU,Europe,RUS,Russian Federation,2007,Female,Age75_79,[75-79],585,0.31763441,,19.5076535
EU,Europe,RUS,Russian Federation,2007,Female,Age80_84,[80-84],481,0.25293957,,25.8827581
EU,Europe,RUS,Russian Federation,2007,Female,Age85_over,[85+],292,0.16769947,,34.20269077
EU,Europe,RUS,Russian Federation,2008,All,Age_all,[All],38406,1.85004099,23.16676658,27.05478412
EU,Europe,RUS,Russian Federation,2008,All,Age_unknown,[Unknown],195,2.02156334,,
EU,Europe,RUS,Russian Federation,2008,All,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2008,All,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2008,All,Age05_09,[5-9],9,0.45317221,,0.13714553
EU,Europe,RUS,Russian Federation,2008,All,Age10_14,[10-14],229,10.05709267,,3.35507343
EU,Europe,RUS,Russian Federation,2008,All,Age15_19,[15-19],1983,19.2861311,,20.37209535
EU,Europe,RUS,Russian Federation,2008,All,Age20_24,[20-24],3796,15.89947644,,29.96459505
EU,Europe,RUS,Russian Federation,2008,All,Age25_29,[25-29],4091,10.75956025,,35.01325643
EU,Europe,RUS,Russian Federation,2008,All,Age30_34,[30-34],3750,7.73291541,,35.42296054
EU,Europe,RUS,Russian Federation,2008,All,Age35_39,[35-39],3234,6.25012079,,33.07449524
EU,Europe,RUS,Russian Federation,2008,All,Age40_44,[40-44],3137,4.67483309,,32.66856569
EU,Europe,RUS,Russian Federation,2008,All,Age45_49,[45-49],3889,3.53067209,,32.90598424
EU,Europe,RUS,Russian Federation,2008,All,Age50_54,[50-54],3628,2.53083319,,32.76624015
EU,Europe,RUS,Russian Federation,2008,All,Age55_59,[55-59],2656,1.54391676,,28.032038
EU,Europe,RUS,Russian Federation,2008,All,Age60_64,[60-64],1288,1.01530846,,24.14021567
EU,Europe,RUS,Russian Federation,2008,All,Age65_69,[65-69],1834,0.91506464,,30.35711153
EU,Europe,RUS,Russian Federation,2008,All,Age70_74,[70-74],1690,0.67295823,,30.96240688
EU,Europe,RUS,Russian Federation,2008,All,Age75_79,[75-79],1594,0.54136298,,39.47011983
EU,Europe,RUS,Russian Federation,2008,All,Age80_84,[80-84],941,0.3275493,,36.24639847
EU,Europe,RUS,Russian Federation,2008,All,Age85_over,[85+],462,0.21095023,,41.64229271
EU,Europe,RUS,Russian Federation,2008,Male,Age_all,[All],31472,2.88566894,41.69468144,47.91764475
EU,Europe,RUS,Russian Federation,2008,Male,Age_unknown,[Unknown],186,2.41182573,,
EU,Europe,RUS,Russian Federation,2008,Male,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2008,Male,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2008,Male,Age05_09,[5-9],3,0.25619129,,0.0892779
EU,Europe,RUS,Russian Federation,2008,Male,Age10_14,[10-14],145,9.93150685,,4.15725908
EU,Europe,RUS,Russian Federation,2008,Male,Age15_19,[15-19],1562,21.32714364,,31.44915576
EU,Europe,RUS,Russian Federation,2008,Male,Age20_24,[20-24],3301,17.67225226,,51.49483211
EU,Europe,RUS,Russian Federation,2008,Male,Age25_29,[25-29],3586,12.02750293,,61.2287793
EU,Europe,RUS,Russian Federation,2008,Male,Age30_34,[30-34],3274,8.61510933,,62.54472597
EU,Europe,RUS,Russian Federation,2008,Male,Age35_39,[35-39],2761,7.0186588,,57.34495159
EU,Europe,RUS,Russian Federation,2008,Male,Age40_44,[40-44],2657,5.2507806,,57.38555556
EU,Europe,RUS,Russian Federation,2008,Male,Age45_49,[45-49],3342,4.0768527,,59.99207286
EU,Europe,RUS,Russian Federation,2008,Male,Age50_54,[50-54],3088,2.96367388,,61.43522881
EU,Europe,RUS,Russian Federation,2008,Male,Age55_59,[55-59],2261,1.90729259,,54.80438881
EU,Europe,RUS,Russian Federation,2008,Male,Age60_64,[60-64],983,1.16145803,,44.74849344
EU,Europe,RUS,Russian Federation,2008,Male,Age65_69,[65-69],1386,1.16563643,,62.45305319
EU,Europe,RUS,Russian Federation,2008,Male,Age70_74,[70-74],1225,0.9334329,,65.80240799
EU,Europe,RUS,Russian Federation,2008,Male,Age75_79,[75-79],1053,0.85730336,,87.34211234
EU,Europe,RUS,Russian Federation,2008,Male,Age80_84,[80-84],489,0.57800052,,79.18553868
EU,Europe,RUS,Russian Federation,2008,Male,Age85_over,[85+],170,0.43146113,,82.49023461
EU,Europe,RUS,Russian Federation,2008,Female,Age_all,[All],6934,0.70372863,7.35020739,9.09054511
EU,Europe,RUS,Russian Federation,2008,Female,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2008,Female,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2008,Female,Age05_09,[5-9],6,0.73619632,,0.18737832
