Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,SUR,Suriname,1964,Male,Age75_79,[75-79],1,0.9009009,,88.02816901
CSA,Central and South America,SUR,Suriname,1964,Male,Age80_84,[80-84],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Male,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age_all,[All],6,0.5842259,5.09993594,3.73331674
CSA,Central and South America,SUR,Suriname,1964,Female,Age_unknown,[Unknown],0,,,
CSA,Central and South America,SUR,Suriname,1964,Female,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age10_14,[10-14],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age15_19,[15-19],1,8.33333333,,6.75995403
CSA,Central and South America,SUR,Suriname,1964,Female,Age20_24,[20-24],3,17.64705882,,25.53191489
CSA,Central and South America,SUR,Suriname,1964,Female,Age25_29,[25-29],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age30_34,[30-34],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age35_39,[35-39],1,3.84615385,,12.300123
CSA,Central and South America,SUR,Suriname,1964,Female,Age40_44,[40-44],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age45_49,[45-49],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age50_54,[50-54],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age55_59,[55-59],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age60_64,[60-64],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age65_69,[65-69],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age70_74,[70-74],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age80_84,[80-84],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Female,Age85_over,[85+],1,1.88679245,,245.0980392
CSA,Central and South America,SUR,Suriname,1965,All,Age_all,[All],23,0.96719933,9.16542523,6.99224165
CSA,Central and South America,SUR,Suriname,1965,All,Age_unknown,[Unknown],0,0,,
CSA,Central and South America,SUR,Suriname,1965,All,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,All,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,All,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,All,Age10_14,[10-14],1,4,,2.44780065
CSA,Central and South America,SUR,Suriname,1965,All,Age15_19,[15-19],4,11.11111111,,13.12206804
CSA,Central and South America,SUR,Suriname,1965,All,Age20_24,[20-24],4,10,,17.17770334
CSA,Central and South America,SUR,Suriname,1965,All,Age25_29,[25-29],4,8.33333333,,18.78463417
CSA,Central and South America,SUR,Suriname,1965,All,Age30_34,[30-34],3,7.69230769,,15.69448077
CSA,Central and South America,SUR,Suriname,1965,All,Age35_39,[35-39],2,3.84615385,,12.12121212
CSA,Central and South America,SUR,Suriname,1965,All,Age40_44,[40-44],2,3.03030303,,14.49590491
CSA,Central and South America,SUR,Suriname,1965,All,Age45_49,[45-49],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,All,Age50_54,[50-54],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,All,Age55_59,[55-59],1,0.78125,,12.82544568
CSA,Central and South America,SUR,Suriname,1965,All,Age60_64,[60-64],1,0.57803468,,15.16300227
CSA,Central and South America,SUR,Suriname,1965,All,Age65_69,[65-69],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,All,Age70_74,[70-74],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,All,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,All,Age80_84,[80-84],1,0.65359477,,86.05851979
CSA,Central and South America,SUR,Suriname,1965,All,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age_all,[All],14,1.04011887,12.3272831,8.5451305
CSA,Central and South America,SUR,Suriname,1965,Male,Age_unknown,[Unknown],0,0,,
CSA,Central and South America,SUR,Suriname,1965,Male,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age10_14,[10-14],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age15_19,[15-19],4,16,,26.35393333
CSA,Central and South America,SUR,Suriname,1965,Male,Age20_24,[20-24],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age25_29,[25-29],2,9.09090909,,19.42124684
CSA,Central and South America,SUR,Suriname,1965,Male,Age30_34,[30-34],2,7.69230769,,21.48458481
CSA,Central and South America,SUR,Suriname,1965,Male,Age35_39,[35-39],2,6.06060606,,24.38726985
CSA,Central and South America,SUR,Suriname,1965,Male,Age40_44,[40-44],2,4.65116279,,28.98970865
CSA,Central and South America,SUR,Suriname,1965,Male,Age45_49,[45-49],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age50_54,[50-54],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age55_59,[55-59],1,1.42857143,,27.0343336
CSA,Central and South America,SUR,Suriname,1965,Male,Age60_64,[60-64],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age65_69,[65-69],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age70_74,[70-74],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Male,Age80_84,[80-84],1,1.26582278,,225.2252252
CSA,Central and South America,SUR,Suriname,1965,Male,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age_all,[All],9,0.87209302,6.43957564,5.45114262
CSA,Central and South America,SUR,Suriname,1965,Female,Age_unknown,[Unknown],0,0,,
CSA,Central and South America,SUR,Suriname,1965,Female,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age10_14,[10-14],1,8.33333333,,4.99126529
CSA,Central and South America,SUR,Suriname,1965,Female,Age15_19,[15-19],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age20_24,[20-24],4,25,,32.80301788
