Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,LVA,Latvia,2007,All,Age80_84,[80-84],21,0.42058882,,41.74369372
EU,Europe,LVA,Latvia,2007,All,Age85_over,[85+],16,0.30268634,,61.7641382
EU,Europe,LVA,Latvia,2008,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2008,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2008,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2008,All,Age10_14,[10-14],2,8,,1.99046567
EU,Europe,LVA,Latvia,2008,All,Age15_19,[15-19],15,12.93103448,,9.59883278
EU,Europe,LVA,Latvia,2008,All,Age20_24,[20-24],31,16.57754011,,17.85128155
EU,Europe,LVA,Latvia,2008,All,Age25_29,[25-29],44,17.95918367,,29.00232019
EU,Europe,LVA,Latvia,2008,All,Age30_34,[30-34],38,11.9873817,,25.77634274
EU,Europe,LVA,Latvia,2008,All,Age35_39,[35-39],42,9.31263858,,27.83816745
EU,Europe,LVA,Latvia,2008,All,Age40_44,[40-44],46,7.22135008,,31.06911527
EU,Europe,LVA,Latvia,2008,All,Age45_49,[45-49],38,3.27586207,,23.27632675
EU,Europe,LVA,Latvia,2008,All,Age50_54,[50-54],60,4.08441116,,40.18162093
EU,Europe,LVA,Latvia,2008,All,Age55_59,[55-59],53,2.76907001,,39.41927231
EU,Europe,LVA,Latvia,2008,All,Age60_64,[60-64],29,1.2592271,,26.14944861
EU,Europe,LVA,Latvia,2008,All,Age65_69,[65-69],44,1.34228188,,35.61368861
EU,Europe,LVA,Latvia,2008,All,Age70_74,[70-74],24,0.62095731,,23.60856991
EU,Europe,LVA,Latvia,2008,All,Age75_79,[75-79],27,0.56866049,,33.60340515
EU,Europe,LVA,Latvia,2008,All,Age80_84,[80-84],22,0.44426494,,41.98152813
EU,Europe,LVA,Latvia,2008,All,Age85_over,[85+],12,0.23296447,,43.45621786
EU,Europe,LVA,Latvia,2009,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2009,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2009,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2009,All,Age10_14,[10-14],0,0,,0
EU,Europe,LVA,Latvia,2009,All,Age15_19,[15-19],15,20.83333333,,10.48005645
EU,Europe,LVA,Latvia,2009,All,Age20_24,[20-24],26,17.33333333,,15.50896239
EU,Europe,LVA,Latvia,2009,All,Age25_29,[25-29],37,14.97975709,,24.403274
EU,Europe,LVA,Latvia,2009,All,Age30_34,[30-34],38,13.33333333,,26.59388341
EU,Europe,LVA,Latvia,2009,All,Age35_39,[35-39],35,8.41346154,,23.58236309
EU,Europe,LVA,Latvia,2009,All,Age40_44,[40-44],50,8.63557858,,34.64571294
EU,Europe,LVA,Latvia,2009,All,Age45_49,[45-49],61,6.30165289,,38.45814367
EU,Europe,LVA,Latvia,2009,All,Age50_54,[50-54],54,3.91304348,,35.61183104
EU,Europe,LVA,Latvia,2009,All,Age55_59,[55-59],60,3.31125828,,45.23079011
EU,Europe,LVA,Latvia,2009,All,Age60_64,[60-64],35,1.59380692,,30.8405368
EU,Europe,LVA,Latvia,2009,All,Age65_69,[65-69],28,0.93023256,,23.87143527
EU,Europe,LVA,Latvia,2009,All,Age70_74,[70-74],21,0.54701745,,19.91654021
EU,Europe,LVA,Latvia,2009,All,Age75_79,[75-79],31,0.68599248,,39.51460766
EU,Europe,LVA,Latvia,2009,All,Age80_84,[80-84],11,0.22298804,,20.37754025
EU,Europe,LVA,Latvia,2009,All,Age85_over,[85+],14,0.26565465,,47.20798489
EU,Europe,LVA,Latvia,2010,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2010,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2010,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2010,All,Age10_14,[10-14],0,0,,0
EU,Europe,LVA,Latvia,2010,All,Age15_19,[15-19],9,12.5,,6.96082602
EU,Europe,LVA,Latvia,2010,All,Age20_24,[20-24],29,20.13888889,,18.17019837
EU,Europe,LVA,Latvia,2010,All,Age25_29,[25-29],29,16.47727273,,19.41136703
EU,Europe,LVA,Latvia,2010,All,Age30_34,[30-34],32,14.61187215,,23.24770429
EU,Europe,LVA,Latvia,2010,All,Age35_39,[35-39],42,10.65989848,,28.96332002
EU,Europe,LVA,Latvia,2010,All,Age40_44,[40-44],42,7.16723549,,29.61375206
EU,Europe,LVA,Latvia,2010,All,Age45_49,[45-49],49,5.21831736,,32.1229325
EU,Europe,LVA,Latvia,2010,All,Age50_54,[50-54],37,2.6831037,,24.25656894
EU,Europe,LVA,Latvia,2010,All,Age55_59,[55-59],46,2.60623229,,34.77445741
EU,Europe,LVA,Latvia,2010,All,Age60_64,[60-64],34,1.49122807,,28.97488559
EU,Europe,LVA,Latvia,2010,All,Age65_69,[65-69],25,0.8768853,,22.68911376
EU,Europe,LVA,Latvia,2010,All,Age70_74,[70-74],29,0.72103431,,26.74314592
EU,Europe,LVA,Latvia,2010,All,Age75_79,[75-79],13,0.29933226,,16.87019037
EU,Europe,LVA,Latvia,2010,All,Age80_84,[80-84],12,0.24038462,,21.73873662
EU,Europe,LVA,Latvia,2010,All,Age85_over,[85+],10,0.174703,,31.47227293
EU,Europe,LVA,Latvia,2011,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2011,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2011,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2011,All,Age10_14,[10-14],0,0,,0
EU,Europe,LVA,Latvia,2011,All,Age15_19,[15-19],10,16.39344262,,8.58619683
EU,Europe,LVA,Latvia,2011,All,Age20_24,[20-24],33,28.44827586,,21.634379
EU,Europe,LVA,Latvia,2011,All,Age25_29,[25-29],35,19.7740113,,23.625821
EU,Europe,LVA,Latvia,2011,All,Age30_34,[30-34],30,12.29508197,,22.43863035
EU,Europe,LVA,Latvia,2011,All,Age35_39,[35-39],35,10,,24.83396719
EU,Europe,LVA,Latvia,2011,All,Age40_44,[40-44],23,4.59081836,,16.32421307
EU,Europe,LVA,Latvia,2011,All,Age45_49,[45-49],43,4.9941928,,29.40713841
EU,Europe,LVA,Latvia,2011,All,Age50_54,[50-54],54,4.31654676,,35.20805352
EU,Europe,LVA,Latvia,2011,All,Age55_59,[55-59],34,2.01064459,,25.58834376
EU,Europe,LVA,Latvia,2011,All,Age60_64,[60-64],25,1.16117046,,20.68320772
EU,Europe,LVA,Latvia,2011,All,Age65_69,[65-69],37,1.37037037,,35.85792509
EU,Europe,LVA,Latvia,2011,All,Age70_74,[70-74],24,0.64516129,,21.8398231
EU,Europe,LVA,Latvia,2011,All,Age75_79,[75-79],18,0.43636364,,23.37601621
EU,Europe,LVA,Latvia,2011,All,Age80_84,[80-84],25,0.52301255,,44.50457507
EU,Europe,LVA,Latvia,2011,All,Age85_over,[85+],14,0.24862369,,41.06776181
EU,Europe,LVA,Latvia,2012,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2012,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2012,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2012,All,Age10_14,[10-14],1,10,,1.11781802
EU,Europe,LVA,Latvia,2012,All,Age15_19,[15-19],8,15.09433962,,7.61179829
EU,Europe,LVA,Latvia,2012,All,Age20_24,[20-24],32,28.31858407,,21.84464363
EU,Europe,LVA,Latvia,2012,All,Age25_29,[25-29],24,13.63636364,,16.12448099
EU,Europe,LVA,Latvia,2012,All,Age30_34,[30-34],31,14.02714932,,23.42256575
EU,Europe,LVA,Latvia,2012,All,Age35_39,[35-39],39,11.23919308,,28.43373845
EU,Europe,LVA,Latvia,2012,All,Age40_44,[40-44],46,9.14512922,,32.7565335
EU,Europe,LVA,Latvia,2012,All,Age45_49,[45-49],41,5.16372796,,29.01073397
EU,Europe,LVA,Latvia,2012,All,Age50_54,[50-54],60,4.72069237,,39.10119389
EU,Europe,LVA,Latvia,2012,All,Age55_59,[55-59],32,2.02659911,,23.82742984
EU,Europe,LVA,Latvia,2012,All,Age60_64,[60-64],32,1.43369176,,26.02303038
EU,Europe,LVA,Latvia,2012,All,Age65_69,[65-69],27,1.12266112,,27.31936336
EU,Europe,LVA,Latvia,2012,All,Age70_74,[70-74],24,0.64917501,,21.95490097
EU,Europe,LVA,Latvia,2012,All,Age75_79,[75-79],16,0.39206077,,20.37879077
EU,Europe,LVA,Latvia,2012,All,Age80_84,[80-84],20,0.39944078,,35.35317825
EU,Europe,LVA,Latvia,2012,All,Age85_over,[85+],11,0.17174083,,30.19157929
EU,Europe,LVA,Latvia,2013,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2013,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2013,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2013,All,Age10_14,[10-14],1,5.55555556,,1.10275468
EU,Europe,LVA,Latvia,2013,All,Age15_19,[15-19],5,14.70588235,,5.22280486
EU,Europe,LVA,Latvia,2013,All,Age20_24,[20-24],14,17.07317073,,10.07781513
EU,Europe,LVA,Latvia,2013,All,Age25_29,[25-29],27,17.41935484,,18.21936111
EU,Europe,LVA,Latvia,2013,All,Age30_34,[30-34],32,12.30769231,,24.01951586
EU,Europe,LVA,Latvia,2013,All,Age35_39,[35-39],38,11.76470588,,28.41886414
EU,Europe,LVA,Latvia,2013,All,Age40_44,[40-44],35,6.30630631,,25.11643261
EU,Europe,LVA,Latvia,2013,All,Age45_49,[45-49],39,5.04527814,,28.32840613
EU,Europe,LVA,Latvia,2013,All,Age50_54,[50-54],35,2.7365129,,23.10307271
EU,Europe,LVA,Latvia,2013,All,Age55_59,[55-59],44,2.68456376,,31.98069529
EU,Europe,LVA,Latvia,2013,All,Age60_64,[60-64],30,1.41442716,,24.44768603
EU,Europe,LVA,Latvia,2013,All,Age65_69,[65-69],24,1.01522843,,24.35756912
EU,Europe,LVA,Latvia,2013,All,Age70_74,[70-74],17,0.47499301,,16.04848531
EU,Europe,LVA,Latvia,2013,All,Age75_79,[75-79],20,0.48780488,,24.60993257
EU,Europe,LVA,Latvia,2013,All,Age80_84,[80-84],12,0.25343189,,21.36866286
EU,Europe,LVA,Latvia,2013,All,Age85_over,[85+],10,0.15311591,,25.76389962
EU,Europe,LVA,Latvia,2014,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2014,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2014,All,Age05_09,[5-9],0,0,,0
